transactionid;issuedto;issuedby;date;hour;minute
47589400-122b-41ff-831d-03146db02d73;Belle Golden;Four Seasons Wine & Liquor;7/9/2018;19;41
6955ecea-e49e-44c9-8801-30f665110d73;Belle Golden;Four Seasons Wine & Liquor;9/15/2018;14;55
e43fbe6e-a986-4436-ae8f-a53f986f13c7;Belle Golden;Four Seasons Wine & Liquor;7/16/2018;10;25
829b0df6-e996-4b6f-ac6d-50de85b97038;Nadine Greene;Four Seasons Wine & Liquor;1/8/2018;11;0
6b719957-e242-4dfc-93ad-bb81e8577cf5;Madison Melton;Four Seasons Wine & Liquor;12/26/2018;18;13
a55772f4-8de5-4bfd-a766-a5006911d39c;Madison Melton;Four Seasons Wine & Liquor;9/27/2018;9;25
5aef7f83-f36c-49f4-b582-5ef65f06aea8;Madison Melton;Four Seasons Wine & Liquor;1/3/2018;18;0
db897d64-fabe-49a0-8319-d05b95c609d8;Madison Melton;Four Seasons Wine & Liquor;4/19/2018;9;3
139cdd3e-cd73-4af6-aa15-501d78437857;Madison Melton;Four Seasons Wine & Liquor;10/5/2018;15;51
0ac9aa26-22b6-4a45-9a02-30b780e454e3;Orson Mann;Four Seasons Wine & Liquor;4/6/2018;17;29
7acb8243-3c35-40af-8259-653a138eed55;Orson Mann;Four Seasons Wine & Liquor;8/24/2018;16;25
d0d1bad3-f64c-4f3d-ac76-6bfc6649982d;Orson Mann;Four Seasons Wine & Liquor;1/29/2018;11;13
4326dc40-cd96-4a65-8e7d-648947ad5b2a;Orson Mann;Four Seasons Wine & Liquor;8/12/2018;16;22
bdba982a-778b-4c95-ba9d-2cfc74ca59d3;Rhona Pearson;Four Seasons Wine & Liquor;7/26/2018;13;45
f8f20a33-41e1-4f69-94f2-df48ed18d4aa;Rhona Pearson;Four Seasons Wine & Liquor;2/11/2018;17;45
4d70c143-6db8-4e5b-9c5b-ba59dad61536;Rhona Pearson;Four Seasons Wine & Liquor;5/7/2018;19;22
a09cf176-7ec7-4a86-ae13-a731a8ba8d12;Rhona Pearson;Four Seasons Wine & Liquor;8/27/2018;11;6
634362f9-1bf8-4d3e-9210-2d3fbea6675d;Rhona Pearson;Four Seasons Wine & Liquor;2/29/2018;9;4
87bc0bcd-1941-4d6a-b72f-911466552a99;Nita Bridges;Four Seasons Wine & Liquor;7/22/2018;15;29
ced43002-6d45-4bca-babd-24f1c47c9529;Nita Bridges;Four Seasons Wine & Liquor;12/14/2018;14;30
615fc07a-d2a2-4fe5-87ac-da0c84f0339c;Nita Bridges;Four Seasons Wine & Liquor;10/15/2018;15;56
02b5337b-65b3-44ff-9a0c-c1bf73ccd3d8;Warren Levine;Four Seasons Wine & Liquor;1/22/2018;12;49
a8ba7153-b8d0-4da4-a602-e00146cc627c;Warren Levine;Four Seasons Wine & Liquor;5/9/2018;9;10
04ec9a38-ad55-4c16-9051-490f0b21a298;Warren Levine;Four Seasons Wine & Liquor;5/17/2018;14;14
0b82700f-9284-46bb-97e2-6a3d00141370;Warren Levine;Four Seasons Wine & Liquor;1/10/2018;18;48
416ad567-0f54-403c-9b3e-6f2c14b25648;Warren Levine;Four Seasons Wine & Liquor;11/2/2018;11;17
3676e69b-742b-48f5-bf4f-f30175b9788c;Hayfa Lucas;Four Seasons Wine & Liquor;4/12/2018;10;12
e1bc8f26-aae6-4549-bdbf-ee711ddd67fc;Hayfa Lucas;Four Seasons Wine & Liquor;1/8/2018;14;7
23a4a0bb-a3d7-4587-8439-55978b0166e3;Hayfa Lucas;Four Seasons Wine & Liquor;12/20/2018;15;20
3f1399e9-b0b0-415e-b89d-e5d958c13fdd;Hayfa Lucas;Four Seasons Wine & Liquor;11/2/2018;18;49
9e2b1727-ffe3-4687-8b5f-dcd62e75f024;Ursula Johnson;Four Seasons Wine & Liquor;4/15/2018;14;33
5cdf31a7-25b3-433f-bd8c-bb41bab06cf0;Ursula Johnson;Four Seasons Wine & Liquor;1/23/2018;16;46
b09d84ca-f8fd-407b-bc3f-60e78b2b54ad;Ursula Johnson;Four Seasons Wine & Liquor;11/10/2018;15;49
84ae9055-5793-4874-88fe-06771deae1fd;Ursula Johnson;Four Seasons Wine & Liquor;11/15/2018;14;17
7c8b0609-bc01-4e92-96d7-0cc1be9f0d94;Ursula Johnson;Four Seasons Wine & Liquor;1/4/2018;10;53
67f42bb0-da64-4739-b9b8-96607a7c72a1;Scott Moran;Four Seasons Wine & Liquor;3/25/2018;12;38
0475777a-3072-45f6-9dab-37b7c3593a6a;Scott Moran;Four Seasons Wine & Liquor;6/8/2018;15;1
68dc7af3-8877-4c58-a770-98912b3986f3;Scott Moran;Four Seasons Wine & Liquor;5/25/2018;17;55
fffd11ca-a8cf-4aa1-8c77-ec360b4db73a;Scott Moran;Four Seasons Wine & Liquor;5/18/2018;9;17
236bfd69-8978-48f8-80b3-c6697c6fe365;Scott Moran;Four Seasons Wine & Liquor;7/20/2018;10;21
a148b018-a842-45e6-854e-66ce8553c5f0;Hollee Duke;Four Seasons Wine & Liquor;2/17/2018;9;43
860af0e8-4817-43d4-a6cd-ebb6970d492d;Hollee Duke;Four Seasons Wine & Liquor;4/12/2018;14;42
4a4db9d9-977e-4676-ac52-5448d6a80940;Hollee Duke;Four Seasons Wine & Liquor;1/22/2018;10;38
3c14e1e2-3587-4efc-92e0-9595ef46697d;Hollee Duke;Four Seasons Wine & Liquor;8/26/2018;15;15
11d50b0e-f637-4c7d-95ea-ab28d30ffaf9;Hollee Duke;Four Seasons Wine & Liquor;2/12/2018;11;36
b776e16d-44e6-465a-9a0f-a2f865f0d525;Nash Peterson;Four Seasons Wine & Liquor;2/22/2018;13;48
28b2680f-9f10-4cc0-a0b6-e272820a332d;Lillith Weiss;Four Seasons Wine & Liquor;12/5/2018;12;2
cd4b8091-3eeb-48fa-9697-1ae4f09dd4c5;Lillith Weiss;Four Seasons Wine & Liquor;11/20/2018;14;44
2130a160-8ee5-41ed-a2aa-46e27426b4f0;Lillith Weiss;Four Seasons Wine & Liquor;5/10/2018;16;5
60ee6bf5-c7c3-4234-9ac7-20b9290cb6ac;Ina Spencer;Four Seasons Wine & Liquor;7/13/2018;9;46
d47bd6ab-f63d-4997-99a9-e26f801323f7;Chiquita Mckee;Fran's Place Inc;11/4/2018;19;58
f830b6b5-03de-4c60-9e0a-d30ba067eb22;Chiquita Mckee;Fran's Place Inc;2/3/2018;13;38
fc10c44f-e9fb-4b11-9f31-c75ca93d364e;Cody James;Fran's Place Inc;8/5/2018;17;41
62dbbdca-2905-434a-85dd-d3431035e9b1;Veda Burke;Fran's Place Inc;4/6/2018;13;25
d10d71ed-9a2e-4487-810f-8f213a7d367c;Veda Burke;Fran's Place Inc;10/24/2018;17;33
8f5baaaf-ba12-4ae6-a1b7-194404020e6b;Veda Burke;Fran's Place Inc;1/8/2018;12;20
88897864-edf8-48e7-a059-36b2a25fb3e9;Tucker Crawford;Fran's Place Inc;12/25/2018;16;43
71a1c4ed-9634-4105-87d8-f8ba01e21bd3;Tucker Crawford;Fran's Place Inc;10/21/2018;19;55
68a5cdf9-cb36-4d2b-9648-f7a724c4e52c;Tucker Crawford;Fran's Place Inc;2/3/2018;14;47
ff2a3e96-2708-464e-8f19-e37b82014efa;Zenia Head;Fran's Place Inc;4/17/2018;19;44
a2536143-3dd8-48b1-bede-c509d39c0333;Zenia Head;Fran's Place Inc;2/4/2018;20;1
f47e0fbe-4cb2-4e67-a9f4-7f326b497e74;Zenia Head;Fran's Place Inc;2/13/2018;19;3
3a73e65b-eb59-4091-825d-76b154b608dd;Odysseus Stephenson;Fran's Place Inc;5/23/2018;10;4
535a8d96-2248-4455-b569-7fe04f747553;Odysseus Stephenson;Fran's Place Inc;11/10/2018;13;40
29302dc5-17a3-4db6-91bc-0bf91c4ffdab;Odysseus Stephenson;Fran's Place Inc;9/29/2018;8;50
28ef2aa1-3617-4f10-bd0a-b5ba2e905cc7;Jolie Aguilar;Fran's Place Inc;4/24/2018;17;51
dec61666-3172-4ac8-9abf-b77a8ae1f268;Jolie Aguilar;Fran's Place Inc;3/1/2018;11;45
6a45b0c9-b79c-4d5f-a23f-59fe728f8802;Jolie Aguilar;Fran's Place Inc;8/10/2018;18;19
9a9227bd-7205-4431-aeb2-fa1bd069117a;Inez Fry;Fran's Place Inc;5/15/2018;11;54
74ba72de-b59b-4737-a3d6-4c7b6921d123;Inez Fry;Fran's Place Inc;6/10/2018;8;18
4ea8d87f-9c4d-4dcb-b4f8-6eba779352ba;Inez Fry;Fran's Place Inc;9/21/2018;7;17
b26d26f4-97c5-4e57-ae30-c984e9df5fba;Inez Fry;Fran's Place Inc;7/11/2018;19;54
ffb837e6-b72b-4476-8f5c-d129dfaee4c3;Nyssa Blackwell;Fran's Place Inc;12/2/2018;10;34
91550ea5-a61c-42c2-97c8-6bc5cf2995de;Nyssa Blackwell;Fran's Place Inc;6/1/2018;18;14
575734dd-539b-43e5-845e-f6350ba1dbcc;Nyssa Blackwell;Fran's Place Inc;2/28/2018;15;42
3b8d7295-0b1b-4b47-b143-e7cd52c8a959;Nyssa Blackwell;Fran's Place Inc;9/24/2018;16;3
f66059e3-246c-4f2c-90a4-ac0ab65fe8f0;Nyssa Blackwell;Fran's Place Inc;1/7/2018;13;2
3680e4c5-6430-4a66-a450-b71c7d9820fd;Anne Koch;Fran's Place Inc;8/26/2018;16;30
bbb2b93d-f111-4afa-b07b-ce8061f8b019;Anne Koch;Fran's Place Inc;12/5/2018;16;36
c0821f67-2ae9-4619-bd23-21f45a13ea36;Anne Koch;Fran's Place Inc;5/21/2018;15;14
b4241fbf-7aa8-4bff-aaa9-79931bbb3ee4;Anne Koch;Fran's Place Inc;11/29/2018;12;39
446be85c-a12d-42dd-b215-cd5210a9afbe;Jana Simon;Fran's Place Inc;4/19/2018;18;21
50a8365f-3489-44db-80df-d1fc5f9729c7;Jana Simon;Fran's Place Inc;8/17/2018;8;47
3ed521c9-8664-4bee-a882-da95d7496b00;Ezra Tucker;Fran's Place Inc;4/6/2018;19;43
b163a417-bed7-413e-af45-ed5fabf52def;Ezra Tucker;Fran's Place Inc;5/13/2018;6;39
ec59796e-e0e7-4642-91db-f470b25ca8f1;Lacey Wiley;Fran's Place Inc;12/5/2018;18;37
13acd314-1225-48d8-9500-66debf741e41;Lacey Wiley;Fran's Place Inc;9/22/2018;11;43
e0248ba0-ab72-461b-947f-89ef5e9ff9ee;Paloma Chan;Fran's Place Inc;3/14/2018;10;28
8827376a-850b-4a09-9b92-48b0ccd160dc;Colt Christian;Fran's Place Inc;11/27/2018;19;54
2ce7c1d8-1126-4293-83fa-03dea65762e2;Colt Christian;Fran's Place Inc;3/13/2018;19;8
a81387dc-89af-4c64-8c66-47fe203ca03a;Colt Christian;Fran's Place Inc;1/17/2018;13;40
b156110d-5f64-470f-92b9-925251c5f7c0;Colt Christian;Fran's Place Inc;6/22/2018;19;15
f3935d7d-e353-4352-b2a7-310d8d8e896b;Colt Christian;Fran's Place Inc;3/10/2018;19;52
420938f0-9161-4f02-87a2-eb998984b714;Aimee Mcgee;Fran's Place Inc;1/2/2018;16;10
3b3d4695-f86b-40c6-97c9-0a8c055b1448;Aimee Mcgee;Fran's Place Inc;5/26/2018;17;42
7a873e88-feea-4e38-9946-1372c8ed5fb3;Aimee Mcgee;Fran's Place Inc;2/1/2018;14;11
39c50e08-0f51-4865-854c-3f48c9d73df6;Aimee Mcgee;Fran's Place Inc;7/24/2018;11;57
1bfc93c7-4a90-4841-a9c0-2c82dee18d7e;Aimee Mcgee;Fran's Place Inc;8/7/2018;12;40
dc96b275-30bd-4b1b-8f07-e07528487617;Kyla Wong;Fran's Place Inc;4/13/2018;6;23
06ef7332-6e0a-4fad-b27c-438b002452d8;Aphrodite Finley;Fran's Place Inc;2/17/2018;18;38
346f7a81-8540-4ba9-b3cb-9f1adf149aa6;Aphrodite Finley;Fran's Place Inc;7/17/2018;16;43
87c19c50-cd18-4971-8a5e-930a3124438c;Aphrodite Finley;Fran's Place Inc;6/2/2018;8;28
19f4502b-049f-45eb-acf8-e9ed6ec781ad;Dana Gomez;Fran's Place Inc;5/26/2018;20;49
7cf924bf-f800-4e5e-977e-536f8f8d8c65;Adara Gilmore;Fran's Place Inc;4/27/2018;19;1
75040562-7f75-4d0f-bba0-02ce8d53b5cc;Adara Gilmore;Fran's Place Inc;1/24/2018;18;15
73af64a0-8874-4925-b54f-8b53d10cf833;Gay Mcgee;Fran's Place Inc;8/13/2018;17;20
f3f5c9aa-a962-49df-8093-b4f7270884ed;Clio Cross;Fran's Place Inc;9/5/2018;13;38
3272d240-6cbb-46b4-9581-1c8f525bcf73;Clio Cross;Fran's Place Inc;4/10/2018;9;7
2bacb13a-0584-454d-9592-3e46d243d0e9;Mechelle Mcclure;Fran's Place Inc;9/12/2018;11;44
083b693f-266d-49c6-a218-79e770c74b63;Mechelle Mcclure;Fran's Place Inc;4/17/2018;20;22
d6c45034-f2a0-44db-b01d-31353b1b3906;Mechelle Mcclure;Fran's Place Inc;6/23/2018;17;44
50bdc2d5-1ba1-473f-aa9c-1e4c3876f8dc;Mechelle Mcclure;Fran's Place Inc;11/9/2018;18;59
b46cb25b-5ea1-467b-99ee-e925e7a48266;Mechelle Mcclure;Fran's Place Inc;10/24/2018;18;6
7ed056f7-2dad-48e4-8e7f-9e027f63232a;Eden Chapman;Fran's Place Inc;6/23/2018;15;56
d581f92c-e207-46e2-aa8e-56728908f56b;Eden Chapman;Fran's Place Inc;10/14/2018;20;9
6d5746c0-c3b2-49d8-813c-6951f7ce9215;Eden Chapman;Fran's Place Inc;9/22/2018;20;51
94723e0b-aeb9-46a2-99b7-48b2ea6269a3;Tamekah Peck;Freddie's;5/5/2018;13;32
26018d40-2716-42f3-a0ea-9b229ef2bb83;Tamekah Peck;Freddie's;3/18/2018;7;35
03807afc-9bec-42a0-a64e-67d63eddf6a6;Tamekah Peck;Freddie's;11/13/2018;18;43
145c07a2-ef1f-47fd-80d5-761511b92c98;Denton Jarvis;Freddie's;12/21/2018;8;4
0dc03e48-ed29-4041-b3c8-f1966fd05c04;Denton Jarvis;Freddie's;10/28/2018;11;27
4537fa66-b19e-4267-845d-eb342bae8f58;Denton Jarvis;Freddie's;5/24/2018;17;55
b10c7d68-c3f2-45b9-8ad1-2fec67c77db6;Ria Fisher;Freddie's;7/7/2018;17;12
868843c0-cdf5-4987-86e3-5ad1a14815d4;Justina Hurley;Freddie's;10/5/2018;20;34
27983a09-ec29-481b-b4e8-aafd13b44794;Justina Hurley;Freddie's;10/17/2018;7;7
2da86bb5-d365-4ab5-8624-acb306109d20;Justina Hurley;Freddie's;3/29/2018;17;16
28aa0ea8-d819-4341-9113-7dfa1c3b8e4b;Justina Hurley;Freddie's;3/8/2018;19;53
ca9f12d8-bf39-46ea-9e2b-37aa237622a1;Justina Hurley;Freddie's;8/20/2018;19;18
36bc5146-dca9-40d8-a2ab-8f03390b2acf;Chaim Velasquez;Freddie's;4/29/2018;7;11
d8ae7e5a-4128-453d-8d26-3fb33090a156;Chaim Velasquez;Freddie's;6/21/2018;12;39
6e28df5f-4349-4eb1-9bcc-7c8f6dc5a5f2;Chaim Velasquez;Freddie's;4/16/2018;11;34
af0407de-2eb2-4600-b06d-0558dda67ad0;Chaim Velasquez;Freddie's;3/28/2018;11;59
14612acb-07a4-41ab-b49d-8c015094c885;Cathleen Day;Freddie's;5/11/2018;10;55
0914f668-bd79-4864-b29d-f154ef5ebab1;Cathleen Day;Freddie's;11/12/2018;22;47
6e4c56ec-49d6-47d5-8b5a-5b55a22272a9;Cathleen Day;Freddie's;9/28/2018;20;25
1cbfb1a4-23b1-4a88-88cd-5039e860ee30;Raymond Collins;Freddie's;1/5/2018;11;22
c2db7bab-3b1b-4e7d-8d89-98260d55e831;Raymond Collins;Freddie's;5/3/2018;15;56
fb34bbfd-75da-478d-aa7b-65c99260353a;Raymond Collins;Freddie's;8/14/2018;17;9
f9ff3be6-4119-4781-b8a1-0b6313ec7fb0;Dillon Skinner;Freddie's;7/2/2018;21;22
8daac01d-61c1-4f7a-b602-0ca45fda45c3;Dillon Skinner;Freddie's;12/5/2018;16;22
502dda84-37ee-4cb0-8e21-4ccff7ee70ea;Dillon Skinner;Freddie's;10/19/2018;11;52
5ba18eb1-543b-4b3e-a319-302802de31cb;Dillon Skinner;Freddie's;12/24/2018;8;55
1db80e2d-a636-4e0f-a562-94e041dc8635;Dillon Skinner;Freddie's;11/5/2018;11;22
3886b138-1dd0-44b6-b1f1-7c01638893ff;Jonah Ray;Freddie's;12/5/2018;12;25
ab799044-c7ed-4cfe-a036-bef9419278ac;Jonah Ray;Freddie's;8/19/2018;17;42
579d0016-0f3b-4a58-9313-06108c5516d4;Jonah Ray;Freddie's;3/9/2018;10;28
586d0703-0a7c-4b05-9a77-3921b035cdb1;Jonah Ray;Freddie's;5/2/2018;17;10
7f9a987f-3279-487f-a939-1efa4e68608c;Erasmus Compton;Freddie's;3/2/2018;9;25
abb6b371-c728-4e80-a95d-ed453fdc72bf;Brynn Beck;Freddie's;2/26/2018;9;32
957dd0db-9dc5-4b8b-95af-be7525f37eef;Allistair Trevino;Freddie's;4/16/2018;15;59
51e89c5c-ec06-4e6d-aaeb-3038e8e6456a;Allistair Trevino;Freddie's;8/20/2018;22;48
08894177-3903-410c-bfb6-97ea9671819a;Bevis Mcfadden;Freddie's;1/5/2018;18;41
e37c493d-05e6-405d-a982-99ee6a279ddc;Bevis Mcfadden;Freddie's;8/24/2018;10;47
7adf7e4e-2025-4d71-bbb5-99fa86f12977;Ahmed Snider;Freddie's;6/20/2018;16;11
62d7eb1c-5620-4148-a011-03832e7de20a;Ahmed Snider;Freddie's;6/14/2018;22;59
bfae2887-551b-4f20-8041-b62394abff60;Ahmed Snider;Freddie's;4/28/2018;14;59
bba46ce3-0181-4ca2-81ee-7d1754d8ef97;Malachi Moss;Freddie's;4/10/2018;22;10
7c055272-3c9a-4060-8faa-cbb05dea11d3;Malachi Moss;Freddie's;12/4/2018;21;23
e380f951-ee79-4ee0-a74b-b01745e157d7;Malachi Moss;Freddie's;11/8/2018;12;28
6bdc6776-977a-4659-87c0-c556869083d8;Malachi Moss;Freddie's;5/14/2018;18;48
1921eeba-384c-422e-b4c7-590d021d9e5b;Chadwick Alexander;Freddie's;2/19/2018;9;56
37e1e426-2b7f-4bc0-9d6d-79dc559523d4;Chadwick Alexander;Freddie's;2/29/2018;14;20
52402414-c193-44eb-989a-5a14958a38ab;Chadwick Alexander;Freddie's;8/13/2018;9;39
1f9883a3-ce32-4ded-9b92-0eabac7b28f1;Chadwick Alexander;Freddie's;5/12/2018;10;53
ffa38472-8bc3-4cdc-a737-31921a84de5e;Ethan Nieves;Freddie's;2/16/2018;19;27
616fa5da-92d9-4df3-9857-6244f048a44a;Ethan Nieves;Freddie's;1/17/2018;11;46
cfd178c6-be2f-4ce8-9a7c-f0b08cd71813;Ethan Nieves;Freddie's;11/27/2018;11;15
d1079bab-144f-42dc-a1fb-27aae084ade4;Ethan Nieves;Freddie's;2/13/2018;21;58
5aae1073-016a-4499-b2ad-162068877c83;Ethan Nieves;Freddie's;5/3/2018;22;4
dad105db-d1d8-4916-8129-3274e1f6b21f;Marsden Roberson;Freddie's;10/1/2018;15;36
c8bd384a-5c91-46f6-b052-28f95d3080c4;Marsden Roberson;Freddie's;3/26/2018;12;55
baa431b5-c0f9-4e1f-a306-feda1052200b;Marsden Roberson;Freddie's;7/23/2018;8;44
4e8a27a9-a358-4482-8be9-37c9cb620ae9;Marsden Roberson;Freddie's;12/26/2018;22;30
b9f8b1df-d5dd-412a-8acd-ab661846a147;Marsden Roberson;Freddie's;6/2/2018;12;37
fee7c94b-9577-4f03-afa7-f1525d98009b;Dorothy Delacruz;Freddie's;4/26/2018;16;53
680c5d4c-32eb-4904-b230-7eb01268f553;Dorothy Delacruz;Freddie's;6/13/2018;8;23
caf43978-e916-440d-adae-ed73b0d18916;Philip Moran;Freddie's;3/14/2018;16;45
a4d414dc-2cbe-4e52-890b-4ce94ebb9912;Philip Moran;Freddie's;1/20/2018;22;48
c990251c-fcea-46f7-abbd-e641a3fab24a;Philip Moran;Freddie's;11/19/2018;19;28
47ee4e7c-7dd4-4419-95e0-2791ffa3e63f;Keith Odonnell;Freddie's;8/7/2018;15;58
1a729101-b86c-4996-a4b8-782a6ef37f6a;Keith Odonnell;Freddie's;10/24/2018;13;52
731357f0-4f41-4cec-bcef-850b88f12d67;Keith Odonnell;Freddie's;12/9/2018;22;45
051493fb-9d93-4576-a6ab-dd738bc0d98a;Keith Odonnell;Freddie's;11/6/2018;14;59
f101979e-2b62-42ce-8002-7e779d8f1dc8;Keith Odonnell;Freddie's;5/13/2018;11;1
c67470a7-59db-4849-85c7-5ec5605f259a;Clare Montgomery;Freddie's;2/28/2018;9;19
d15415d9-4244-49e3-bf3c-cee57a65c22c;Clare Montgomery;Freddie's;10/11/2018;18;7
298a6545-5141-410c-9b23-79b71fe175b5;Clare Montgomery;Freddie's;12/11/2018;14;1
e9192182-5dc4-4e02-b9c6-7e359fb89030;Clare Montgomery;Freddie's;2/10/2018;12;42
4833b51d-f796-4b63-8e6c-3c1fe8cd3659;Clare Montgomery;Freddie's;11/12/2018;22;45
0e4fb1f2-c2f0-48c8-a9b7-adf959c75434;Rashad Solis;Freddie's;5/18/2018;14;46
142ee081-d7c4-4fa6-9c9d-89d420b82c25;Rashad Solis;Freddie's;11/20/2018;11;13
afad9b3a-1bae-4bbe-ad10-a122413ff74c;Rashad Solis;Freddie's;1/28/2018;14;7
4e62237a-de91-4395-94d6-6b6872e0d609;Rashad Solis;Freddie's;3/23/2018;7;32
295a3953-aafc-43be-90bd-8398aad3d453;Kennedy May;Freddie's;10/14/2018;17;23
6f05985a-c0ed-445b-ab54-347ac3f7cf03;Kennedy May;Freddie's;12/23/2018;7;20
6dd6a92f-1f05-4804-8248-4d6e0da6c60a;Kennedy May;Freddie's;2/3/2018;11;22
d640b682-c457-4008-aa67-4132fa9c96f9;Kyla Fischer;Freddie's;9/9/2018;11;13
c65ea7f5-cb1c-465f-84a9-16fbb2bd160d;Kyla Fischer;Freddie's;3/18/2018;20;58
5046aee8-e1aa-46e1-8efb-5c74d4644f20;Kyla Fischer;Freddie's;11/20/2018;22;38
4aff2322-d9d7-41c0-9431-285fb1817f8c;Kyla Fischer;Freddie's;3/20/2018;15;51
0641561b-98d9-41b9-8da4-9428a0bfda01;Kyla Fischer;Freddie's;9/4/2018;22;38
368046c7-b166-4ca7-b322-d6969870a64e;Wyatt Copeland;Freddie's;12/6/2018;18;9
25093af4-4c62-44f2-898d-60c68fa0786c;Wyatt Copeland;Freddie's;11/18/2018;7;49
0ee128f9-b556-48a0-a432-925370c1d895;Wyatt Copeland;Freddie's;4/22/2018;17;29
3e93eff2-9eef-4690-859b-e7bc2cc43602;Wyatt Copeland;Freddie's;9/3/2018;21;19
4fbe19cd-f721-4b59-81ed-1efd734e8c41;Cole Mccullough;Freddie's;2/3/2018;14;53
45a49e05-d4aa-473a-86f3-053cb9538ffd;Cole Mccullough;Freddie's;8/18/2018;7;55
681404e5-eae0-408b-a69c-8c40718234c4;Cole Mccullough;Freddie's;8/13/2018;17;38
ed26bdbd-46b5-4597-81f7-7250b93c1717;Cole Mccullough;Freddie's;4/1/2018;14;18
82802344-087e-4888-9818-6e29ebc7fe51;Cole Mccullough;Freddie's;11/18/2018;21;52
c7efbc78-f6aa-4681-999c-907a3397c78f;Emmanuel Mckee;Freddie's;12/26/2018;13;53
645be4e4-e237-43bd-93b4-ea866f908724;Quinlan Wilkerson;Fred's Bar & Grill;12/27/2018;18;27
ea4ab089-612c-4c0d-a458-fefaca1a441c;Quinlan Wilkerson;Fred's Bar & Grill;12/3/2018;17;45
7a9e3162-43c7-4fb4-b87a-d4686532c3fb;Quinlan Wilkerson;Fred's Bar & Grill;1/22/2018;9;46
99394828-4102-42d3-ad12-dca29c32599c;Curran Padilla;Fred's Bar & Grill;9/5/2018;15;42
ba194427-b5a5-4339-8d7b-63455ab36dff;Curran Padilla;Fred's Bar & Grill;4/9/2018;13;14
7c1f6ffd-5fc7-4325-b3d0-8eed0610102e;Rowan Clements;Fred's Bar & Grill;7/13/2018;9;27
4b1f4f50-18cb-4c88-8f53-0ca0ef03c199;Rowan Clements;Fred's Bar & Grill;8/6/2018;17;46
fc758827-dd65-4644-a2c5-63b74de9d00a;Clementine Castillo;Fred's Bar & Grill;4/8/2018;16;18
b8b969e6-bf92-4c58-822a-b7bbde30798b;Clementine Castillo;Fred's Bar & Grill;6/7/2018;8;15
5be796ae-a440-4d99-8ba0-b4ed7eb759cc;Clementine Castillo;Fred's Bar & Grill;5/3/2018;16;42
23ceb824-1d53-4f82-82bb-bc5781a2447a;Clementine Castillo;Fred's Bar & Grill;3/29/2018;12;12
ee8e70e3-18cf-45db-80eb-236c2230ffdc;Zena Schneider;Fred's Bar & Grill;11/16/2018;9;53
b6ae1588-6bec-4a7e-9977-6470644c79ef;Zena Schneider;Fred's Bar & Grill;7/21/2018;14;58
aa885015-c5f0-4bcf-8be8-d48d8f8e980a;Zena Schneider;Fred's Bar & Grill;1/26/2018;16;33
d5ad6e91-45a2-4147-bc34-c6c1e65bea32;Dacey Silva;Fred's Bar & Grill;5/27/2018;12;53
a48a1c8a-df06-4ea8-bf7c-91f9f4a435e2;Dacey Silva;Fred's Bar & Grill;7/14/2018;14;46
ebd69018-39c4-4648-aaf0-5705fe23d4f3;Dacey Silva;Fred's Bar & Grill;8/23/2018;12;16
45783f93-c1ee-47cd-908d-20d16d640b06;Dacey Silva;Fred's Bar & Grill;12/4/2018;13;33
8cda05a7-4d98-43a8-afc6-49f72e22c26f;Dacey Silva;Fred's Bar & Grill;4/20/2018;15;16
2b82a3dd-53da-4e55-a269-ded9afa077f8;Lyle Pratt;Fred's Bar & Grill;9/7/2018;14;36
b3aae6f3-b55d-4974-a0aa-fd651236b657;Lyle Pratt;Fred's Bar & Grill;4/27/2018;16;9
8e04c7ec-f203-4480-b707-3af4e8219342;Xerxes Dillon;Fred's Bar & Grill;7/13/2018;10;51
80d9439b-cab5-472b-9507-7e10d4e25a65;Xerxes Dillon;Fred's Bar & Grill;10/16/2018;18;14
c8a43b1a-90c1-4359-900b-a6a5ca75c0d3;Byron Fox;Fred's Bar & Grill;12/4/2018;10;22
01b0364d-eec0-4327-bc42-3a7bd3407d71;Byron Fox;Fred's Bar & Grill;7/26/2018;18;48
c1a026bf-8d40-4962-81e3-fecf51237d69;Vernon Weiss;Fred's Bar & Grill;5/2/2018;17;9
737751db-3ca1-42d3-bb9e-eb43e9160825;Vernon Weiss;Fred's Bar & Grill;12/15/2018;12;44
713b9d5f-b154-446b-9cc3-6ae55d0480eb;Vernon Weiss;Fred's Bar & Grill;9/25/2018;18;45
dcf8104e-8f5f-4905-abc6-d7bd13e366aa;Vernon Weiss;Fred's Bar & Grill;1/13/2018;9;33
a11ad4eb-e094-4afe-90db-f7837902f3c6;Kane Nicholson;Fred's Bar & Grill;6/18/2018;13;27
6883b98d-51a1-417f-a2f2-44b68a71c239;Kane Nicholson;Fred's Bar & Grill;4/19/2018;10;59
21d97cea-d3c8-4ece-948b-b4fa0d1ea29d;Kane Nicholson;Fred's Bar & Grill;4/23/2018;17;2
30255479-c765-4685-87f0-7f996bcba81a;Kane Nicholson;Fred's Bar & Grill;4/15/2018;19;29
c08ddbdd-995f-4b55-8141-3c52134fde4b;Demetria Boone;Fred's Bar & Grill;8/14/2018;11;30
60df287e-4471-4e55-9c80-017912e3bfbd;Demetria Boone;Fred's Bar & Grill;9/22/2018;17;24
2a620a73-7d0d-4bbd-9614-7f9fce9317e5;Demetria Boone;Fred's Bar & Grill;6/9/2018;16;49
